"standardised_predator_length" "si_prey_length"
"19616" 84 2.5
"19617" 96 28
"19618" 30 5
"19619" 63 15
"19620" 71 18
"19621" 72 5.8
"19622" 30 4
"19623" 64 27
"19624" 49 19
"19625" 57 6
"19626" 61 15
"19627" 25 12
"19628" 77 15
"19629" 76 21.5
"19630" 88 23
"19631" 57 22.2
"19632" 76 23.3
"19633" 60 20
"19634" 51 22
"19635" 45 7.7
"19636" 57 9.5
"19637" 51 4
"19638" 77 16
"19639" 27 8.5
"19640" 58 13
"19641" 94 4
"19642" 100 13
"19643" 64 10.2
"19644" 84 34
"19645" 74 17
"19646" 42 14
"19647" 61 10
"19648" 93 18.5
"19649" 38 6.5
"19650" 76 15
"19651" 54 19
"19652" 70 12
"19653" 99 14
"19654" 74 17
"19655" 84 23.7
"19656" 64 32
"19657" 77 11
"19658" 75 2.5
"19659" 75 15
"19660" 89 22
"19661" 79 20
"19662" 93 14
"19663" 68 40
"19664" 86 14
"19665" 51 11
"19666" 85 15
"19667" 56 15
"19668" 26 7
"19669" 98 22
"19670" 78 13
"19671" 46 8.2
"19672" 50 4
"19673" 101 19.2
"19674" 78 29
"19675" 65 16
"19676" 94 19
"19677" 44 13
"19678" 34 5.7
"19679" 89 27.2
"19680" 92 27
"19681" 86 19
"19682" 73 26.3
"19683" 96 18
"19684" 76 15.9
"19685" 83 35
"19686" 57 24
"19687" 57 12.3
"19688" 78 13
"19689" 64 19.3
"19690" 66 23
"19691" 134 70
"19692" 50 12
"19693" 60 16
"19694" 101 11
"19695" 57 18
"19696" 94 19
"19697" 88 18
"19698" 97 24
"19699" 88 13.9
"19700" 61 12
"19701" 54 14
"19702" 35 4
"19703" 101 19
"19704" 101 22
"19705" 82 18
"19706" 97 26
"19707" 35 13.4
"19708" 94 25
"19709" 84 24
"19710" 61 16
"19711" 61 14
"19712" 69 14
"19713" 91 14
"19714" 54 13
"19715" 61 4.5
"19716" 55 18
"19717" 85 33
"19718" 46 4
"19719" 89 18.3
"19720" 57 12.4
"19721" 43 6
"19722" 85 15
"19723" 45 11
"19724" 60 2.5
"19725" 45 8.5
"19726" 42 6.4
"19727" 150 35
"19728" 61 23
"19729" 77 26
"19730" 56 8.5
"19731" 38 0.9
"19732" 101 32
"19733" 29 9.7
"19734" 38 10
"19735" 59 9.6
"19736" 62 9
"19737" 72 11
"19738" 81 30
"19739" 72 13
"19740" 100 15
"19741" 62 19.3
"19742" 140 45
"19743" 55 16
"19744" 60 17
"19745" 54 8.5
"19746" 51 10
"19747" 101 18
"19748" 54 21
"19749" 81 22
"19750" 36 11
"19751" 56 14
"19752" 51 20
"19753" 66 10
"19754" 93 10
"19755" 96 31
"19756" 75 5
"19757" 69 14.2
"19758" 88 22
"19759" 66 13
"19760" 60 20
"19761" 110 22
"19762" 59 4.5
"19763" 52 15
"19764" 76 25
"19765" 44 3
"19766" 67 18
"19767" 36 10.3
"19768" 80 22
"19769" 70 12
"19770" 56 21
"19771" 29 9
"19772" 67 17
"19773" 94 24.5
"19774" 74 18
"19775" 44 14
"19776" 82 29.4
"19777" 90 23
"19778" 79 25
"19779" 60 12
"19780" 66 15
"19781" 77 22
"19782" 104 28
"19783" 49 5.5
"19784" 71 26
"19785" 50 14
"19786" 84 9
"19787" 97 21
"19788" 35 1
"19789" 52 30
"19790" 54 8
"19791" 85 11
"19792" 99 28
"19793" 90 33.7
"19794" 68 23
"19795" 74 17
"19796" 61 11
"19797" 76 9
"19798" 76 15.5
"19799" 62 8
"19800" 57 24
"19801" 114 16
"19802" 77 12.5
"19803" 92 17.5
"19804" 56 25
"19805" 82 14
"19806" 77 24
"19807" 63 6
"19808" 51 13
"19809" 52 16
"19810" 69 4.5
"19811" 61 16
"19812" 51 4.7
"19813" 55 7.5
"19814" 85 12
"19815" 80 25
"19816" 52 25
"19817" 39 14
"19818" 67 15
"19819" 79 27
"19820" 97 27
"19821" 69 11
"19822" 91 27
"19823" 45 9
"19824" 84 14
"19825" 58 15
"19826" 87 7
"19827" 94 25
"19828" 47 19
"19829" 89 10
"19830" 82 21
"19831" 65 18
"19832" 86 8
"19833" 92 12
"19834" 39 4.2
"19835" 70 10
"19836" 88 11.5
"19837" 76 28
"19838" 60 16.5
"19839" 39 4
"19840" 59 12
"19841" 36 8
"19842" 59 9
"19843" 52 4
"19844" 63 17.5
"19845" 52 25
"19846" 65 10
"19847" 99 29
"19848" 57 7
"19849" 83 24
"19850" 39 5.2
"19851" 98 21
"19852" 73 24
"19853" 47 17
"19854" 87 32
"19855" 69 12.5
"19856" 110 19
"19857" 51 18
"19858" 54 19
"19859" 45 8.5
"19860" 57 9.5
"19861" 86 36
"19862" 61 16
"19863" 30 4
"19864" 65 5
"19865" 77 15.5
"19866" 49 1.3
"19867" 92 22
"19868" 72 13
"19869" 54 17
"19870" 130 15.2
"19871" 48 4
"19872" 77 27
"19873" 60 23
"19874" 120 36
"19875" 55 8.2
"19876" 93 18
"19877" 77 7.2
"19878" 77 29
"19879" 80 21
"19880" 67 20
"19881" 48 11
"19882" 110 22
"19883" 38 14.2
"19884" 44 11
"19885" 110 33
"19886" 105 23
"19887" 55 24
"19888" 102 20
"19889" 74 6.5
"19890" 54 5.4
"19891" 67 15
"19892" 121 30
"19893" 43 10.3
"19894" 85 11
"19895" 52 25
"19896" 74 25.3
"19897" 35 10
"19898" 56 8
"19899" 42 5
"19900" 77 22.6
"19901" 61 16
"19902" 48 8.2
"19903" 50 7
"19904" 70 42
"19905" 96 35
"19906" 58 7
"19907" 72 7
"19908" 102 21
"19909" 117 30
"19910" 94 25
"19911" 61 13
"19912" 69 11
"19913" 71 3.1
"19914" 110 19
"19915" 49 16
"19916" 84 10
"19917" 59 12
"19918" 55 7
"19919" 45 0.9
"19920" 84 29
"19921" 80 26
"19922" 77 11
"19923" 73 15
"19924" 121 35
"19925" 46 5.6
"19926" 79 23
"19927" 52 15.5
"19928" 45 8.1
"19929" 99 37
"19930" 53 20
"19931" 46 1.3
"19932" 35 0.8
"19933" 85 17
"19934" 91 14
"19935" 88 18
"19936" 56 6
"19937" 64 7.8
"19938" 64 13
"19939" 51 10
"19940" 49 13.8
"19941" 43 10
"19942" 69 17
"19943" 46 6.7
"19944" 124 50
"19945" 82 8.5
"19946" 70 12
"19947" 73 27
"19948" 84 24
"19949" 92 22
"19950" 69 28
"19951" 51 12
"19952" 78 5
"19953" 69 15.5
"19954" 130 65
"19955" 87 15
"19956" 86 10
"19957" 93 21.1
"19958" 62 10
"19959" 66 15
"19960" 59 4
"19961" 74 30
"19962" 83 12
"19963" 75 20
"19964" 76 12
"19965" 42 2
"19966" 38 3.5
"19967" 44 4
"19968" 91 17
"19969" 45 6
"19970" 52 4.5
"19971" 59 12
"19972" 50 9.1
"19973" 58 3.9
"19974" 59 12
"19975" 86 17
"19976" 76 25
"19977" 40 5
"19978" 109 22.2
"19979" 98 50
"19980" 84 27
"19981" 130 26
"19982" 97 15
"19983" 77 15.6
"19984" 30 9
"19985" 74 18
"19986" 88 2.1
"19987" 63 10
"19988" 54 12
"19989" 44 21
"19990" 73 25
"19991" 56 5
"19992" 102 17
"19993" 62 27
"19994" 56 12
"19995" 129 30
"19996" 45 10
"19997" 97 17
"19998" 73 11
"19999" 73 11
"20000" 99 14
"20001" 63 13
"20002" 67 28
"20003" 83 30
"20004" 51 4
"20005" 41 14.7
"20006" 93 19.5
"20007" 91 22
"20008" 80 22
"20009" 50 5
"20010" 53 35
"20011" 74 17
"20012" 93 17
"20013" 38 11
"20014" 87 27
"20015" 58 18
"20016" 62 9
"20017" 68 12
"20018" 66 17
"20019" 36 5
"20020" 74 18.2
"20021" 40 19
"20022" 53 12
"20023" 58 15
"20024" 68 1.1
"20025" 52 10
"20026" 41 15
"20027" 106 26
"20028" 65 22
"20029" 59 19
"20030" 76 24
"20031" 102 15
"20032" 72 17
"20033" 80 11.5
"20034" 57 14.3
"20035" 38 11
"20036" 76 14.3
"20037" 76 25
"20038" 56 12
"20039" 75 24
"20040" 54 19
"20041" 74 9
"20042" 60 12.5
"20043" 71 5
"20044" 67 13.6
"20045" 57 9
"20046" 93 19
"20047" 88 11
"20048" 58 9
"20049" 69 13
"20050" 83 24
"20051" 128 4
"20052" 56 12.5
"20053" 67 30
"20054" 96 33
"20055" 37 14
"20056" 77 6.7
"20057" 109 25
"20058" 94 15
"20059" 52 4.5
"20060" 75 14
"20061" 80 22
"20062" 59 9
"20063" 68 12
"20064" 76 21
"20065" 69 2.4
"20066" 54 15
"20067" 61 13.4
"20068" 80 25
"20069" 35 7
"20070" 105 25
"20071" 49 5.6
"20072" 69 10.3
"20073" 72 25
"20074" 111 26
"20075" 80 23
"20076" 91 10
"20077" 80 1.9
"20078" 65 30
"20079" 62 12
"20080" 84 12
"20081" 53 18
"20082" 62 15
"20083" 57 7.9
"20084" 70 4
"20085" 99 9
"20086" 33 9
"20087" 75 23
"20088" 39 18
"20089" 102 28
"20090" 57 10
"20091" 68 13
"20092" 114 16.5
"20093" 54 8
"20094" 85 11
"20095" 44 11
"20096" 61 17
"20097" 60 15
"20098" 106 42
"20099" 94 26
"20100" 77 12
"20101" 37 7
"20102" 30 8
"20103" 96 19
"20104" 77 10.9
"20105" 36 6.5
"20106" 68 19
"20107" 53 19.5
"20108" 55 15
"20109" 78 10
"20110" 79 24
"20111" 90 25
"20112" 59 12
"20113" 64 6
"20114" 62 18
"20115" 94 33
"20116" 79 26
"20117" 64 15
"20118" 74 18
"20119" 44 19
"20120" 56 12
"20121" 39 12
"20122" 77 27
"20123" 54 29
"20124" 86 14
"20125" 57 25
"20126" 104 28
"20127" 110 29
"20128" 61 14
"20129" 52 11
"20130" 91 27
"20131" 57 11
"20132" 43 10
"20133" 56 22
"20134" 69 6.9
"20135" 99 22
"20136" 102 20.5
"20137" 36 10
"20138" 64 6
"20139" 55 7
"20140" 68 13
"20141" 66 12
"20142" 62 26
"20143" 70 5
"20144" 49 20
"20145" 44 8
"20146" 67 24.5
"20147" 55 6
"20148" 93 22
"20149" 63 26.5
"20150" 75 11
"20151" 81 15
"20152" 74 16
"20153" 99 11
"20154" 57 25
"20155" 57 24
"20156" 78 29
"20157" 72 6
"20158" 50 17
"20159" 97 24
"20160" 88 14
"20161" 101 29
"20162" 93 19
"20163" 56 23
"20164" 69 19
"20165" 51 8.5
"20166" 37 3.5
"20167" 57 9
"20168" 52 25
"20169" 55 22
"20170" 51 13
"20171" 57 24
"20172" 73 20
"20173" 86 13
"20174" 99 29.5
"20175" 107 22
"20176" 87 30
"20177" 51 3
"20178" 91 23
"20179" 97 23
"20180" 121 30
"20181" 80 24.5
"20182" 87 27
"20183" 68 14
"20184" 77 7.3
"20185" 83 35
"20186" 38 3
"20187" 77 27
"20188" 43 11
"20189" 61 9
"20190" 70 16
"20191" 55 25
"20192" 22 2.5
"20193" 74 18
"20194" 88 9
"20195" 61 16
"20196" 79 19.5
"20197" 56 11.5
"20198" 61 18.2
"20199" 43 11
"20200" 52 6
"20201" 74 8
"20202" 42 8
"20203" 125 25
"20204" 86 12
"20205" 93 16.5
"20206" 97 38
"20207" 57 27
"20208" 84 23
"20209" 51 13
"20210" 125 42
"20211" 86 34
"20212" 40 10
"20213" 36 11
"20214" 52 6
"20215" 72 9
"20216" 85 20
"20217" 45 1
"20218" 66 15.7
"20219" 36 9
"20220" 63 11
"20221" 112 28
"20222" 67 11
"20223" 73 17
"20224" 82 9.3
"20225" 57 22
"20226" 55 9
"20227" 69 9.4
"20228" 53 15
"20229" 56 11
"20230" 84 27
"20231" 46 10
"20232" 68 12
"20233" 91 23
"20234" 82 16
"20235" 94 28
"20236" 41 5
"20237" 55 20
"20238" 63 6
"20239" 55 5
"20240" 77 7.6
"20241" 38 1
"20242" 66 5
"20243" 51 14
"20244" 93 14
"20245" 117 43
"20246" 66 12
"20247" 112 24
"20248" 68 23
"20249" 106 2.4
"20250" 40 10.5
"20251" 73 20
"20252" 44 5
"20253" 37 19
"20254" 83 17.2
"20255" 58 12
"20256" 67 23
"20257" 39 3.8
"20258" 79 13.5
"20259" 58 4
"20260" 102 28
"20261" 108 13
"20262" 75 16
"20263" 56 14
"20264" 82 9.5
"20265" 79 15
"20266" 44 4
"20267" 91 28
"20268" 32 9.8
"20269" 68 20
"20270" 69 11
"20271" 92 14
"20272" 66 14
"20273" 69 13
"20274" 62 10
"20275" 43 11
"20276" 44 2
"20277" 59 16
"20278" 60 20
"20279" 41 11
"20280" 63 30
"20281" 62 17.7
"20282" 123 40
"20283" 92 16
"20284" 71 22
"20285" 41 4.4
"20286" 67 17
"20287" 37 17
"20288" 61 10.7
"20289" 68 13
"20290" 58 7.5
"20291" 81 18
"20292" 75 20.3
"20293" 36 7
"20294" 62 16
"20295" 104 21
"20296" 59 7.5
"20297" 24 12
"20298" 42 13
"20299" 34 9
"20300" 54 10
"20301" 68 23
"20302" 69 16.3
"20303" 77 38.1
"20304" 81 21
"20305" 77 7.4
"20306" 58 22
"20307" 83 17.6
"20308" 66 16
"20309" 40 15
"20310" 57 4.5
"20311" 71 20
"20312" 69 18
"20313" 66 15
"20314" 103 37
"20315" 27 15
"20316" 83 13.5
"20317" 43 7
"20318" 43 3.5
"20319" 83 16
"20320" 71 14
"20321" 42 4
"20322" 67 25
"20323" 29 3
"20324" 55 14
"20325" 57 6.6
"20326" 85 11
"20327" 69 14.5
"20328" 68 4
"20329" 73 33
"20330" 81 17
"20331" 84 25
"20332" 62 6
"20333" 64 10.9
"20334" 42 11
"20335" 63 21
"20336" 104 12
"20337" 89 18
"20338" 67 14
"20339" 81 23
"20340" 38 1
"20341" 80 18
"20342" 61 15
"20343" 62 20.3
"20344" 38 4
"20345" 56 11
"20346" 66 23
"20347" 40 14
"20348" 63 13
"20349" 66 24
"20350" 80 18
"20351" 48 5
"20352" 74 16
"20353" 85 11
"20354" 75 7
"20355" 44 6
"20356" 57 12.3
"20357" 58 13
"20358" 61 16
"20359" 33 14
"20360" 43 24
"20361" 37 3.5
"20362" 54 22.4
"20363" 38 3
"20364" 46 7.9
"20365" 130 38
"20366" 70 16
"20367" 81 26.5
"20368" 84 22
"20369" 71 25.8
"20370" 47 6
"20371" 87 16
"20372" 30 11
"20373" 69 10
"20374" 87 31
"20375" 92 9
"20376" 72 10
"20377" 43 9
"20378" 48 10.5
"20379" 61 15
"20380" 42 4
"20381" 56 10
"20382" 47 12
"20383" 78 27
"20384" 80 28
"20385" 77 8
"20386" 74 17
"20387" 101 16
"20388" 92 15
"20389" 93 18.5
"20390" 104 23
"20391" 60 20
"20392" 67 30
"20393" 75 20.4
"20394" 55 8
"20395" 59 11
"20396" 59 5
"20397" 85 3.2
"20398" 61 27
"20399" 75 2
"20400" 44 9.9
"20401" 30 9
"20402" 61 12.1
"20403" 45 5.5
"20404" 90 25
"20405" 63 10
"20406" 91 2.5
"20407" 59 14
"20408" 39 10
"20409" 64 5
"20410" 77 7.1
"20411" 70 4
"20412" 58 4
"20413" 90 26
"20414" 45 1.4
"20415" 78 17
"20416" 66 6
"20417" 37 17
"20418" 88 2.3
"20419" 77 7.1
"20420" 61 14.5
"20421" 59 14
"20422" 61 8.5
"20423" 84 19
"20424" 58 10
"20425" 28 11
"20426" 50 25
"20427" 38 0.7
"20428" 66 15
"20429" 48 38
"20430" 68 14
"20431" 57 14.2
"20432" 57 25
"20433" 74 18
"20434" 67 25
"20435" 118 44
"20436" 92 15
"20437" 74 7
"20438" 89 16.7
"20439" 61 18
"20440" 60 11
"20441" 77 4.7
"20442" 97 14
"20443" 51 4.5
"20444" 102 24
"20445" 51 4.8
"20446" 82 17
"20447" 100 12
"20448" 69 12
"20449" 73 17
"20450" 62 14
"20451" 56 4
"20452" 97 23
"20453" 44 14
"20454" 76 18.1
"20455" 66 11.5
"20456" 59 12
"20457" 77 9.9
"20458" 86 15
"20459" 37 14
"20460" 39 8
"20461" 58 14
"20462" 80 24
"20463" 67 16
"20464" 36 8
"20465" 100 14
"20466" 35 4
"20467" 96 35
"20468" 91 27
"20469" 85 21
"20470" 66 10
"20471" 89 15
"20472" 58 4
"20473" 54 23.1
"20474" 50 14
"20475" 101 16
"20476" 84 16
"20477" 33 6
"20478" 44 14
"20479" 78 28
"20480" 83 12
"20481" 95 27
"20482" 77 20.3
"20483" 43 8
"20484" 32 7
"20485" 62 10.4
"20486" 64 26
"20487" 78 5
"20488" 85 15
"20489" 90 25
"20490" 77 9
"20491" 50 29.5
"20492" 37 17
"20493" 39 11
"20494" 66 17
"20495" 59 6
"20496" 61 8
"20497" 53 11
"20498" 46 4
"20499" 33 11
"20500" 99 25
"20501" 59 14
"20502" 72 34
"20503" 63 10
"20504" 68 13
"20505" 89 8
"20506" 65 22
"20507" 74 12.1
"20508" 91 26
"20509" 75 16
"20510" 30 15
"20511" 64 25
"20512" 83 22
"20513" 56 22
"20514" 61 25
"20515" 63 14
"20516" 62 23
"20517" 41 13
"20518" 55 7
"20519" 30 4
"20520" 83 25
"20521" 46 11
"20522" 89 18
"20523" 91 21
"20524" 67 17
"20525" 54 9
"20526" 106 2.2
"20527" 110 18
"20528" 65 18
"20529" 64 7.2
"20530" 75 20.5
"20531" 35 7
"20532" 46 13
"20533" 64 9.3
"20534" 65 28.2
"20535" 75 19
"20536" 84 13
"20537" 85 6.4
"20538" 35 7
"20539" 77 25
"20540" 42 5
"20541" 32 7
"20542" 86 17
"20543" 68 10
"20544" 73 10
"20545" 83 27
"20546" 82 24
"20547" 67 20
"20548" 81 16
"20549" 76 25
"20550" 70 23
"20551" 92 13
"20552" 64 1.2
"20553" 49 9
"20554" 45 17.5
"20555" 113 26
"20556" 76 15
"20557" 54 5
"20558" 55 2.5
"20559" 46 13
"20560" 56 20
"20561" 90 25
"20562" 102 17.8
"20563" 80 13.2
"20564" 67 23
"20565" 97 1.5
"20566" 85 16
"20567" 80 31
"20568" 59 2.1
"20569" 58 13
"20570" 46 8.4
"20571" 64 10
"20572" 42 14
"20573" 46 25
"20574" 81 10
"20575" 89 7
"20576" 57 19.8
"20577" 76 26
"20578" 73 17.5
"20579" 54 10
"20580" 75 28
"20581" 62 16
"20582" 42 10
"20583" 55 10
"20584" 92 10
"20585" 80 24
"20586" 73 10
"20587" 74 25.1
"20588" 84 25
"20589" 41 9.2
"20590" 72 17
"20591" 74 16
"20592" 61 4.6
"20593" 57 15
"20594" 66 24
"20595" 80 10
"20596" 96 30
"20597" 99 15
"20598" 46 9
"20599" 64 11
"20600" 66 6.8
"20601" 81 20
"20602" 35 7
"20603" 57 9
"20604" 53 15.6
"20605" 57 4.9
"20606" 64 22
"20607" 68 0.6
"20608" 58 13
"20609" 92 17
"20610" 99 13
"20611" 36 5
"20612" 120 23
"20613" 63 25
"20614" 58 16
"20615" 130 28
"20616" 74 23
"20617" 64 15
"20618" 109 8.2
"20619" 88 20
"20620" 92 17
"20621" 59 20
"20622" 62 22
"20623" 49 15
"20624" 51 12.5
"20625" 76 15
"20626" 87 16
"20627" 76 21
"20628" 53 12
"20629" 109 8.8
"20630" 39 17
"20631" 61 9
"20632" 78 28.3
"20633" 59 14
"20634" 82 6.4
"20635" 42 11
"20636" 95 25
"20637" 93 10
"20638" 52 12
"20639" 88 12
"20640" 79 26
"20641" 90 25
"20642" 60 16
"20643" 25 4.5
"20644" 68 1.6
"20645" 69 20
"20646" 69 13
"20647" 51 5.5
"20648" 74 17
"20649" 101 28
"20650" 31 14
"20651" 83 26
"20652" 72 19
"20653" 63 14.2
"20654" 133 42
"20655" 65 25
"20656" 37 11
"20657" 91 27
"20658" 91 23
"20659" 85 21
"20660" 71 35
"20661" 46 15
"20662" 59 30
"20663" 78 10
"20664" 57 8
"20665" 64 4
"20666" 44 18
"20667" 52 13
"20668" 35 1
"20669" 59 3
"20670" 81 19
"20671" 76 10
"20672" 54 12
"20673" 77 6.9
"20674" 63 18
"20675" 91 23
"20676" 43 10
"20677" 69 12
"20678" 96 30
"20679" 50 16
"20680" 63 17
"20681" 77 25
"20682" 50 7
"20683" 46 1.3
"20684" 91 20
"20685" 71 21
"20686" 50 9
"20687" 48 4
"20688" 83 31
"20689" 93 12.9
"20690" 91 39
"20691" 40 11
"20692" 91 30
"20693" 73 8
"20694" 106 43
"20695" 56 8
"20696" 70 16
"20697" 95 29.5
"20698" 68 14
"20699" 69 4.1
"20700" 70 11
"20701" 44 8.9
"20702" 101 20
"20703" 33 12
"20704" 55 19.1
"20705" 86 31
"20706" 94 19
"20707" 40 12.1
"20708" 101 24
"20709" 86 39
"20710" 61 8.5
"20711" 58 25
"20712" 99 32
"20713" 104 12
"20714" 62 22
"20715" 103 22
"20716" 81 12
"20717" 93 19.1
"20718" 44 9.2
"20719" 63 15
"20720" 60 12.5
"20721" 81 12
"20722" 79 16
"20723" 96 29
"20724" 55 13
"20725" 51 9
"20726" 78 24
"20727" 75 16
"20728" 80 18.2
"20729" 39 5.3
"20730" 91 27
"20731" 77 7.7
"20732" 73 12
"20733" 80 18
"20734" 87 24
"20735" 51 5
"20736" 69 12
"20737" 62 8
"20738" 63 23
"20739" 82 32.5
"20740" 92 32
"20741" 92 26
"20742" 88 13
"20743" 69 16
"20744" 76 25
"20745" 102 28
"20746" 84 20.2
"20747" 125 30
"20748" 61 16
"20749" 30 10
"20750" 74 15
"20751" 93 19
"20752" 69 31
"20753" 40 3
"20754" 102 30
"20755" 61 17
"20756" 77 5.8
"20757" 52 3
"20758" 89 9
"20759" 56 22
"20760" 44 8
"20761" 62 6
"20762" 101 22
"20763" 64 18
"20764" 70 13
"20765" 62 21
"20766" 49 15
"20767" 77 15.5
"20768" 67 15
"20769" 40 6.2
"20770" 49 14
"20771" 42 2
"20772" 75 25
"20773" 64 26
"20774" 67 30
"20775" 59 7
"20776" 125 27
"20777" 40 11
"20778" 29 4.6
"20779" 62 15
"20780" 59 18
"20781" 63 16
"20782" 86 9
"20783" 53 25.2
"20784" 71 30
"20785" 66 20
"20786" 136 23
"20787" 62 16
"20788" 53 8.5
"20789" 61 14
"20790" 109 16
"20791" 60 20
"20792" 37 6
"20793" 87 31
"20794" 45 0.7
"20795" 91 23
"20796" 54 12
"20797" 60 11
"20798" 70 16
"20799" 55 8.5
"20800" 83 22
"20801" 58 12
"20802" 56 13
"20803" 65 2
"20804" 97 31
"20805" 56 9
"20806" 47 26.5
"20807" 58 4.5
"20808" 62 21
"20809" 63 7
"20810" 60 14
"20811" 90 25
"20812" 106 43
"20813" 57 19
"20814" 93 19
"20815" 70 13
"20816" 34 12
"20817" 94 26
"20818" 84 28
"20819" 57 9.5
"20820" 88 17.5
"20821" 45 4.5
"20822" 57 11.9
"20823" 89 8
"20824" 92 22
"20825" 35 3.5
"20826" 57 10.2
"20827" 43 13.5
"20828" 75 21
"20829" 45 1
"20830" 66 14
"20831" 42 7
"20832" 54 18.5
"20833" 70 12
"20834" 70 17
"20835" 44 8
"20836" 55 3
"20837" 69 17
"20838" 51 4
"20839" 73 27
"20840" 70 24
"20841" 91 14
"20842" 85 17
"20843" 102 20
"20844" 63 21
"20845" 75 22
"20846" 102 20.2
"20847" 102 28
"20848" 102 20
"20849" 61 12.5
"20850" 61 19
"20851" 30 3
"20852" 54 22.2
"20853" 56 13
"20854" 68 10
"20855" 52 16
"20856" 67 1
"20857" 85 16
"20858" 40 18
"20859" 60 10.6
"20860" 103 32
"20861" 61 4.4
"20862" 62 14.7
"20863" 49 13
"20864" 76 14.5
"20865" 102 22
"20866" 50 7.5
"20867" 50 14
"20868" 63 3
"20869" 42 6
"20870" 62 18
"20871" 70 17.2
"20872" 84 16
"20873" 80 30
"20874" 81 18
"20875" 61 10.3
"20876" 45 2.5
"20877" 35 0.9
"20878" 63 10
"20879" 89 13
"20880" 99 27
"20881" 55 22
"20882" 76 11
"20883" 67 21.5
"20884" 73 5
"20885" 90 10.3
"20886" 72 14
"20887" 85 23
"20888" 85 30
"20889" 100 13
"20890" 67 13
"20891" 68 12
"20892" 75 20
"20893" 59 23.3
"20894" 39 11
"20895" 24 8
"20896" 65 15
"20897" 75 18.5
"20898" 45 1
"20899" 79 16
"20900" 100 11
"20901" 43 5.7
"20902" 53 0.5
"20903" 73 16.5
"20904" 84 23
"20905" 79 29
"20906" 80 23.2
"20907" 93 16.4
"20908" 93 25
"20909" 45 4.7
"20910" 59 13
"20911" 69 6.7
"20912" 77 9.2
"20913" 64 25
"20914" 72 20
"20915" 82 28
"20916" 93 12.7
"20917" 136 28
"20918" 83 23
"20919" 81 22
"20920" 89 7
"20921" 45 5.5
"20922" 59 18
"20923" 101 22
"20924" 28 19
"20925" 92 22
"20926" 89 16.9
"20927" 45 1.3
"20928" 53 6.5
"20929" 97 18
"20930" 99 30
"20931" 90 25
"20932" 32 25
"20933" 102 9
"20934" 62 7.7
"20935" 77 11.5
"20936" 58 1.4
"20937" 60 3.3
"20938" 103 24
"20939" 110 50
"20940" 38 5
"20941" 85 18
"20942" 69 4
"20943" 38 11.2
"20944" 48 9
"20945" 51 12
"20946" 134 67
"20947" 36 9
"20948" 87 28
"20949" 54 18
"20950" 57 10.1
"20951" 96 24.2
"20952" 45 4.7
"20953" 66 8
"20954" 56 12
"20955" 67 14.1
"20956" 77 20.5
"20957" 67 21
"20958" 130 16
"20959" 57 3
"20960" 55 14.8
"20961" 110 53
"20962" 102 46
"20963" 72 19
"20964" 51 5.3
"20965" 77 4
"20966" 73 4.5
"20967" 51 6.2
"20968" 67 5
"20969" 61 12
"20970" 61 16
"20971" 86 10
"20972" 58 6
"20973" 37 9
"20974" 35 2
"20975" 35 2.5
"20976" 73 16
"20977" 35 3.5
"20978" 73 14
"20979" 73 16
"20980" 35 2.5
"20981" 37 4.5
"20982" 37 5
"20983" 53 12
"20984" 37 15
"20985" 63 1.5
"20986" 40 11
"20987" 43 9
"20988" 43 1
"20989" 40 15
"20990" 54 6
"20991" 51 10
"20992" 46 5
"20993" 26 6
"20994" 27 8
"20995" 70 10
"20996" 74 7
"20997" 42 14
"20998" 44 22
"20999" 34 4.2
"21000" 42 6
"21001" 44 1.5
"21002" 40 0.3
"21003" 53 1.8
"21004" 49 1.8
"21005" 44 1.5
"21006" 53 1.2
"21007" 42 5
"21008" 40 2.5
"21009" 40 4
"21010" 44 2
"21011" 44 5.5
"21012" 70 7
"21013" 40 1.8
"21014" 40 0.8
"21015" 57 1.5
"21016" 111 5
"21017" 34 6
"21018" 111 8
"21019" 111 6
"21020" 33 2.2
"21021" 56 5
"21022" 49 0.6
"21023" 49 0.5
"21024" 49 0.3
"21025" 40 0.8
"21026" 49 1
"21027" 62 1
"21028" 40 0.5
"21029" 49 5
"21030" 84 1.5
"21031" 49 0.4
"21032" 60 1.3
"21033" 63 1
"21034" 30 1
"21035" 55 1.5
"21036" 49 0.5
"21037" 44 0.5
"21038" 62 0.5
"21039" 34 1
"21040" 63 2
"21041" 42 0.7
"21042" 44 0.6
"21043" 40 0.5
"21044" 76 0.6
"21045" 40 0.7
"21046" 37 1.1
"21047" 39 1
"21048" 33 1
"21049" 33 1
"21050" 45 1
"21051" 40 0.5
"21052" 40 1.1
"21053" 62 1.4
"21054" 44 0.3
"21055" 44 0.5
"21056" 44 0.7
"21057" 44 0.6
"21058" 45 1
"21059" 45 1
"21060" 45 1
"21061" 56 1
"21062" 86 0.7
"21063" 78 4
"21064" 41 1
"21065" 80 5
"21066" 80 7
"21067" 80 6
"21068" 53 3
"21069" 42 0.7
"21070" 42 1.2
"21071" 87 5
"21072" 52 1.5
"21073" 52 2
"21074" 53 2
"21075" 37 1
"21076" 44 1
"21077" 44 1
"21078" 42 2
"21079" 68 4.2
"21080" 69 2
"21081" 116 11
"21082" 54 2
"21083" 64 2
"21084" 91 4.5
"21085" 39 2
"21086" 91 5
"21087" 44 2
"21088" 80 9
"21089" 50 2
"21090" 100 5
"21091" 100 5
